invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,year,month,day,weekday,hour,timeOfDay,revenueRange
526-86-8552,C,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,10.91,229.11,2019-01-07,17:36:00,Cash,218.2,4.76,10.91,7.1,2019,January,7,Monday,17,Afternoon,Medium
376-56-3573,C,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,19.084,400.76,2019-02-02,13:23:00,Ewallet,381.68,4.76,19.084,6.4,2019,February,2,Saturday,13,Afternoon,Medium
537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,745.4,2019-03-20,16:28:00,Cash,709.9,4.76,35.495,5.7,2019,March,20,Wednesday,16,Afternoon,High
828-61-5674,A,Yangon,Member,Male,Sports and travel,44.02,10,22.01,462.21,2019-03-20,19:57:00,Credit card,440.2,4.76,22.01,9.6,2019,March,20,Wednesday,19,Evening,Medium
136-08-6195,A,Yangon,Normal,Female,Home and lifestyle,69.96,8,27.984,587.66,2019-02-15,17:01:00,Credit card,559.68,4.76,27.984,6.4,2019,February,15,Friday,17,Afternoon,High
523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37.0,1,1.85,38.85,2019-03-06,13:29:00,Credit card,37.0,4.76,1.85,7.9,2019,March,6,Wednesday,13,Afternoon,Low
490-29-1201,A,Yangon,Normal,Female,Sports and travel,15.34,1,0.767,16.11,2019-01-06,11:09:00,Cash,15.34,4.76,0.767,6.5,2019,January,6,Sunday,11,Morning,Low
667-92-0055,A,Yangon,Member,Male,Health and beauty,99.83,6,29.949,628.93,2019-03-04,15:02:00,Ewallet,598.98,4.76,29.949,8.5,2019,March,4,Monday,15,Afternoon,High
565-17-3836,A,Yangon,Member,Female,Health and beauty,47.67,4,9.534,200.21,2019-03-12,14:21:00,Cash,190.68,4.76,9.534,9.1,2019,March,12,Tuesday,14,Afternoon,Medium
498-41-1961,B,Mandalay,Normal,Male,Health and beauty,66.68,5,16.67,350.07,2019-02-20,18:01:00,Cash,333.4,4.76,16.67,7.6,2019,February,20,Wednesday,18,Evening,Medium
593-95-4461,C,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,3.743,78.6,2019-03-24,14:49:00,Cash,74.86,4.76,3.743,6.9,2019,March,24,Sunday,14,Afternoon,Low
226-71-3580,C,Naypyitaw,Normal,Female,Sports and travel,23.75,9,10.6875,224.44,2019-01-31,12:02:00,Cash,213.75,4.76,10.6875,9.5,2019,January,31,Thursday,12,Afternoon,Medium
283-79-9594,B,Mandalay,Normal,Female,Food and beverages,48.51,7,16.9785,356.55,2019-01-25,13:30:00,Credit card,339.57,4.76,16.9785,5.2,2019,January,25,Friday,13,Afternoon,Medium
430-60-3493,A,Yangon,Member,Female,Home and lifestyle,94.88,7,33.208,697.37,2019-02-03,14:38:00,Cash,664.16,4.76,33.208,4.2,2019,February,3,Sunday,14,Afternoon,High
139-20-0155,B,Mandalay,Member,Male,Electronic accessories,40.3,10,20.15,423.15,2019-01-24,17:37:00,Credit card,403.0,4.76,20.15,7.0,2019,January,24,Thursday,17,Afternoon,Medium
558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.7475,204.7,2019-03-14,17:20:00,Ewallet,194.95,4.76,9.7475,6.0,2019,March,14,Thursday,17,Afternoon,Medium
278-97-7759,A,Yangon,Member,Female,Electronic accessories,62.48,1,3.124,65.6,2019-02-18,20:29:00,Cash,62.48,4.76,3.124,4.7,2019,February,18,Monday,20,Evening,Low
316-68-6352,A,Yangon,Member,Female,Food and beverages,36.36,2,3.636,76.36,2019-01-21,10:00:00,Cash,72.72,4.76,3.636,7.1,2019,January,21,Monday,10,Morning,Low
585-03-5943,B,Mandalay,Normal,Male,Health and beauty,18.11,10,9.055,190.16,2019-03-13,11:46:00,Ewallet,181.1,4.76,9.055,5.9,2019,March,13,Wednesday,11,Morning,Low
211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,51.92,5,12.98,272.58,2019-03-03,13:42:00,Cash,259.6,4.76,12.98,7.5,2019,March,3,Sunday,13,Afternoon,Medium
727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.768,121.13,2019-03-29,14:44:00,Cash,115.36,4.76,5.768,6.4,2019,March,29,Friday,14,Afternoon,Low
744-02-5987,A,Yangon,Member,Male,Home and lifestyle,78.38,6,23.514,493.79,2019-01-10,14:16:00,Ewallet,470.28,4.76,23.514,5.8,2019,January,10,Thursday,14,Afternoon,Medium
307-83-9164,A,Yangon,Member,Male,Home and lifestyle,60.01,4,12.002,252.04,2019-01-25,15:54:00,Cash,240.04,4.76,12.002,4.5,2019,January,25,Friday,15,Afternoon,Medium
779-06-0012,C,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,4.4305,93.04,2019-01-19,10:21:00,Cash,88.61,4.76,4.4305,7.7,2019,January,19,Saturday,10,Morning,Low
446-47-6729,C,Naypyitaw,Normal,Male,Fashion accessories,99.82,2,9.982,209.62,2019-01-02,18:09:00,Credit card,199.64,4.76,9.982,6.7,2019,January,2,Wednesday,18,Evening,Medium
573-10-3877,B,Mandalay,Member,Male,Health and beauty,39.01,1,1.9505,40.96,2019-03-12,16:46:00,Credit card,39.01,4.76,1.9505,4.7,2019,March,12,Tuesday,16,Afternoon,Low
735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.4305,51.04,2019-02-25,15:31:00,Cash,48.61,4.76,2.4305,4.4,2019,February,25,Monday,15,Afternoon,Low
439-54-7422,A,Yangon,Normal,Female,Electronic accessories,51.19,4,10.238,215.0,2019-03-18,17:15:00,Credit card,204.76,4.76,10.238,4.7,2019,March,18,Monday,17,Afternoon,Medium
396-90-2219,B,Mandalay,Normal,Female,Electronic accessories,14.96,8,5.984,125.66,2019-02-23,12:29:00,Cash,119.68,4.76,5.984,8.6,2019,February,23,Saturday,12,Afternoon,Low
411-77-0180,A,Yangon,Member,Male,Electronic accessories,72.2,7,25.27,530.67,2019-03-26,20:14:00,Ewallet,505.4,4.76,25.27,4.3,2019,March,26,Tuesday,20,Evening,High
286-01-5402,A,Yangon,Normal,Female,Sports and travel,40.23,7,14.0805,295.69,2019-03-30,13:22:00,Cash,281.61,4.76,14.0805,9.6,2019,March,30,Saturday,13,Afternoon,Medium
803-17-8013,A,Yangon,Member,Female,Home and lifestyle,88.79,8,35.516,745.84,2019-02-17,17:09:00,Cash,710.32,4.76,35.516,4.1,2019,February,17,Sunday,17,Afternoon,High
512-98-1403,A,Yangon,Member,Female,Electronic accessories,26.48,3,3.972,83.41,2019-03-21,10:40:00,Ewallet,79.44,4.76,3.972,4.7,2019,March,21,Thursday,10,Morning,Low
848-42-2560,A,Yangon,Normal,Female,Fashion accessories,81.91,2,8.191,172.01,2019-03-05,17:43:00,Cash,163.82,4.76,8.191,7.8,2019,March,5,Tuesday,17,Afternoon,Low
532-59-7201,B,Mandalay,Member,Male,Sports and travel,79.93,6,23.979,503.56,2019-01-31,14:04:00,Cash,479.58,4.76,23.979,5.5,2019,January,31,Thursday,14,Afternoon,High
181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,69.33,2,6.933,145.59,2019-02-05,19:05:00,Ewallet,138.66,4.76,6.933,9.7,2019,February,5,Tuesday,19,Evening,Low
870-76-1733,A,Yangon,Member,Female,Food and beverages,14.23,5,3.5575,74.71,2019-02-01,10:08:00,Credit card,71.15,4.76,3.5575,4.4,2019,February,1,Friday,10,Morning,Low
423-64-4619,A,Yangon,Member,Female,Health and beauty,15.55,9,6.9975,146.95,2019-03-07,13:12:00,Cash,139.95,4.76,6.9975,5.0,2019,March,7,Thursday,13,Afternoon,Low
227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,78.13,10,39.065,820.36,2019-02-10,20:51:00,Cash,781.3,4.76,39.065,4.4,2019,February,10,Sunday,20,Evening,High
174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.937,208.68,2019-02-14,17:29:00,Cash,198.74,4.76,9.937,5.2,2019,February,14,Thursday,17,Afternoon,Medium
428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.162,66.4,2019-02-09,10:25:00,Cash,63.24,4.76,3.162,7.3,2019,February,9,Saturday,10,Morning,Low
603-07-0961,C,Naypyitaw,Member,Male,Electronic accessories,74.79,5,18.6975,392.65,2019-01-10,11:34:00,Cash,373.95,4.76,18.6975,4.9,2019,January,10,Thursday,11,Morning,Medium
704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,218.07,2019-03-11,18:58:00,Credit card,207.69,4.76,10.3845,8.1,2019,March,11,Monday,18,Evening,Medium
787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.814,185.09,2019-02-18,16:28:00,Ewallet,176.28,4.76,8.814,8.4,2019,February,18,Monday,16,Afternoon,Low
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.69,2019-02-26,20:26:00,Cash,206.37,4.76,10.3185,5.5,2019,February,26,Tuesday,20,Evening,Medium
622-20-1945,C,Naypyitaw,Normal,Female,Health and beauty,39.42,1,1.971,41.39,2019-01-18,15:08:00,Cash,39.42,4.76,1.971,8.4,2019,January,18,Friday,15,Afternoon,Low
372-94-8041,A,Yangon,Normal,Male,Health and beauty,15.26,6,4.578,96.14,2019-02-15,18:03:00,Ewallet,91.56,4.76,4.578,9.8,2019,February,15,Friday,18,Evening,Low
563-91-7120,A,Yangon,Normal,Female,Fashion accessories,61.77,5,15.4425,324.29,2019-03-08,13:21:00,Cash,308.85,4.76,15.4425,6.7,2019,March,8,Friday,13,Afternoon,Medium
746-54-5508,A,Yangon,Normal,Male,Home and lifestyle,21.52,6,6.456,135.58,2019-01-17,12:48:00,Credit card,129.12,4.76,6.456,9.4,2019,January,17,Thursday,12,Afternoon,Low
276-54-0879,B,Mandalay,Normal,Male,Sports and travel,97.74,4,19.548,410.51,2019-03-12,19:53:00,Ewallet,390.96,4.76,19.548,6.4,2019,March,12,Tuesday,19,Evening,Medium
815-11-1168,A,Yangon,Member,Male,Food and beverages,99.78,5,24.945,523.84,2019-03-09,19:09:00,Cash,498.9,4.76,24.945,5.4,2019,March,9,Saturday,19,Evening,High
719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.89,2019-03-12,16:30:00,Cash,377.04,4.76,18.852,8.6,2019,March,12,Tuesday,16,Afternoon,Medium
730-61-8757,B,Mandalay,Member,Male,Health and beauty,51.13,4,10.226,214.75,2019-01-25,10:11:00,Credit card,204.52,4.76,10.226,4.0,2019,January,25,Friday,10,Morning,Medium
340-66-0321,A,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,152.71,2019-03-25,13:07:00,Cash,145.44,4.76,7.272,7.6,2019,March,25,Monday,13,Afternoon,Low
868-81-1752,B,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9.909,208.09,2019-02-07,18:48:00,Cash,198.18,4.76,9.909,6.8,2019,February,7,Thursday,18,Evening,Medium
634-97-8956,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,103.64,2019-02-17,17:27:00,Credit card,98.7,4.76,4.935,9.1,2019,February,17,Sunday,17,Afternoon,Low
566-71-1091,A,Yangon,Normal,Male,Fashion accessories,77.02,5,19.255,404.36,2019-02-03,15:59:00,Cash,385.1,4.76,19.255,5.5,2019,February,3,Sunday,15,Afternoon,Medium
442-48-3607,A,Yangon,Member,Male,Food and beverages,23.48,2,2.348,49.31,2019-03-14,11:21:00,Credit card,46.96,4.76,2.348,7.9,2019,March,14,Thursday,11,Morning,Low
835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,77.18,2019-03-24,13:48:00,Ewallet,73.5,4.76,3.675,8.5,2019,March,24,Sunday,13,Afternoon,Low
527-09-6272,A,Yangon,Member,Female,Electronic accessories,28.45,5,7.1125,149.36,2019-03-21,10:17:00,Credit card,142.25,4.76,7.1125,9.1,2019,March,21,Thursday,10,Morning,Low
898-04-2717,A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,2019-03-19,15:49:00,Ewallet,687.6,4.76,34.38,7.5,2019,March,19,Tuesday,15,Afternoon,High
692-27-8933,B,Mandalay,Normal,Female,Sports and travel,57.95,6,17.385,365.08,2019-02-24,13:02:00,Cash,347.7,4.76,17.385,5.2,2019,February,24,Sunday,13,Afternoon,Medium
633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.1,2019-03-28,12:58:00,Credit card,142.95,4.76,7.1475,9.5,2019,March,28,Thursday,12,Afternoon,Low
374-17-3652,B,Mandalay,Member,Female,Food and beverages,42.82,9,19.269,404.65,2019-02-05,15:26:00,Credit card,385.38,4.76,19.269,8.9,2019,February,5,Tuesday,15,Afternoon,Medium
378-07-7001,B,Mandalay,Member,Male,Electronic accessories,48.09,3,7.2135,151.48,2019-02-10,18:23:00,Credit card,144.27,4.76,7.2135,7.8,2019,February,10,Sunday,18,Evening,Low
433-75-6987,B,Mandalay,Member,Female,Health and beauty,55.97,7,19.5895,411.38,2019-03-05,19:06:00,Ewallet,391.79,4.76,19.5895,8.9,2019,March,5,Tuesday,19,Evening,Medium
873-95-4984,B,Mandalay,Member,Female,Health and beauty,76.9,7,26.915,565.22,2019-02-15,20:21:00,Cash,538.3,4.76,26.915,7.7,2019,February,15,Friday,20,Evening,High
416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.2575,509.41,2019-01-30,16:24:00,Ewallet,485.15,4.76,24.2575,9.3,2019,January,30,Wednesday,16,Afternoon,High
150-89-8043,A,Yangon,Normal,Male,Sports and travel,44.65,3,6.6975,140.65,2019-02-14,15:04:00,Cash,133.95,4.76,6.6975,6.2,2019,February,14,Thursday,15,Afternoon,Low
135-84-8019,A,Yangon,Normal,Female,Fashion accessories,77.93,9,35.0685,736.44,2019-02-27,16:10:00,Ewallet,701.37,4.76,35.0685,7.6,2019,February,27,Wednesday,16,Afternoon,High
441-94-7118,A,Yangon,Member,Male,Electronic accessories,71.95,1,3.5975,75.55,2019-02-04,12:14:00,Cash,71.95,4.76,3.5975,7.3,2019,February,4,Monday,12,Afternoon,Low
725-96-3778,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,2019-01-20,10:13:00,Cash,714.0,4.76,35.7,4.7,2019,January,20,Sunday,10,Morning,High
531-80-1784,A,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.25,2019-03-28,17:38:00,Cash,182.14,4.76,9.107,5.1,2019,March,28,Thursday,17,Afternoon,Low
400-45-1220,B,Mandalay,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2019-02-27,11:06:00,Credit card,135.0,4.76,6.75,4.8,2019,February,27,Wednesday,11,Morning,Low
860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2019-02-15,14:53:00,Credit card,993.0,4.76,49.65,6.6,2019,February,15,Friday,14,Afternoon,Very High
834-61-8124,A,Yangon,Normal,Male,Electronic accessories,51.69,7,18.0915,379.92,2019-01-26,18:22:00,Cash,361.83,4.76,18.0915,5.5,2019,January,26,Saturday,18,Evening,Medium
115-99-4379,B,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,402.27,2019-03-14,19:02:00,Credit card,383.11,4.76,19.1555,8.5,2019,March,14,Thursday,19,Evening,Medium
565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,2019-03-02,14:16:00,Cash,243.0,4.76,12.15,4.8,2019,March,2,Saturday,14,Afternoon,Medium
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.75,2019-03-04,15:44:00,Cash,30.24,4.76,1.512,8.4,2019,March,4,Monday,15,Afternoon,Low
889-04-9723,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,374.39,2019-01-07,12:20:00,Credit card,356.56,4.76,17.828,7.8,2019,January,7,Monday,12,Afternoon,Medium
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.28,2019-03-08,20:01:00,Credit card,375.5,4.76,18.775,9.3,2019,March,8,Friday,20,Evening,Medium
554-42-2417,C,Naypyitaw,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,2019-01-09,13:45:00,Cash,954.4,4.76,47.72,5.2,2019,January,9,Wednesday,13,Afternoon,Very High
453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,86.62,2019-03-01,15:40:00,Ewallet,82.5,4.76,4.125,6.5,2019,March,1,Friday,15,Afternoon,Low
578-80-7669,B,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.72,2019-03-16,16:58:00,Cash,74.97,4.76,3.7485,5.6,2019,March,16,Saturday,16,Afternoon,Low
612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,8,32.384,680.06,2019-02-17,11:12:00,Credit card,647.68,4.76,32.384,7.4,2019,February,17,Sunday,11,Morning,High
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.55,2019-02-27,15:12:00,Cash,755.76,4.76,37.788,9.1,2019,February,27,Wednesday,15,Afternoon,High
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.56,2019-03-07,20:37:00,Ewallet,199.58,4.76,9.979,8.0,2019,March,7,Thursday,20,Evening,Medium
462-67-9126,A,Yangon,Normal,Male,Home and lifestyle,73.22,6,21.966,461.29,2019-01-21,17:44:00,Cash,439.32,4.76,21.966,7.2,2019,January,21,Monday,17,Afternoon,Medium
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.21,2019-02-19,16:23:00,Cash,164.96,4.76,8.248,7.1,2019,February,19,Tuesday,16,Afternoon,Low
834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,343.06,2019-01-06,12:12:00,Cash,326.72,4.76,16.336,9.1,2019,January,6,Sunday,12,Afternoon,Medium
122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.97,2019-03-14,19:33:00,Cash,461.88,4.76,23.094,5.6,2019,March,14,Thursday,19,Evening,Medium
468-88-0009,A,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.95,2019-03-24,10:29:00,Cash,263.76,4.76,13.188,6.0,2019,March,24,Sunday,10,Morning,Medium
613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,2019-01-27,14:28:00,Cash,143.6,4.76,7.18,5.4,2019,January,27,Sunday,14,Afternoon,Low
254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.18,2019-03-06,12:46:00,Credit card,193.5,4.76,9.675,7.8,2019,March,6,Wednesday,12,Afternoon,Medium
201-86-2184,B,Mandalay,Member,Female,Electronic accessories,26.26,7,9.191,193.01,2019-02-02,19:40:00,Cash,183.82,4.76,9.191,9.9,2019,February,2,Saturday,19,Evening,Low
261-12-8671,B,Mandalay,Normal,Female,Fashion accessories,60.96,2,6.096,128.02,2019-01-25,19:39:00,Credit card,121.92,4.76,6.096,4.9,2019,January,25,Friday,19,Evening,Low
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.69,2019-03-14,17:54:00,Ewallet,420.66,4.76,21.033,5.2,2019,March,14,Thursday,17,Afternoon,Medium
382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.624,265.1,2019-01-29,12:25:00,Cash,252.48,4.76,12.624,8.9,2019,January,29,Tuesday,12,Afternoon,Medium
422-29-8786,A,Yangon,Normal,Female,Home and lifestyle,67.09,5,16.7725,352.22,2019-01-03,16:47:00,Credit card,335.45,4.76,16.7725,9.1,2019,January,3,Thursday,16,Afternoon,Medium
667-23-5919,A,Yangon,Member,Female,Fashion accessories,96.7,5,24.175,507.68,2019-01-14,12:52:00,Ewallet,483.5,4.76,24.175,7.0,2019,January,14,Monday,12,Afternoon,High
843-01-4703,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,334.34,2019-01-05,19:50:00,Credit card,318.42,4.76,15.921,9.6,2019,January,5,Saturday,19,Evening,Medium
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.85,2019-02-22,18:17:00,Ewallet,668.43,4.76,33.4215,8.7,2019,February,22,Friday,18,Evening,High
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.396,407.32,2019-02-06,17:20:00,Ewallet,387.92,4.76,19.396,9.4,2019,February,6,Wednesday,17,Afternoon,Medium
182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,2019-01-30,13:32:00,Credit card,94.6,4.76,4.73,4.0,2019,January,30,Wednesday,13,Afternoon,Low
289-15-7034,A,Yangon,Member,Male,Sports and travel,82.33,4,16.466,345.79,2019-01-11,10:37:00,Credit card,329.32,4.76,16.466,7.5,2019,January,11,Friday,10,Morning,Medium
462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.88,2019-03-19,14:35:00,Cash,53.22,4.76,2.661,4.2,2019,March,19,Tuesday,14,Afternoon,Low
868-52-7573,B,Mandalay,Normal,Female,Food and beverages,99.69,5,24.9225,523.37,2019-01-14,12:09:00,Cash,498.45,4.76,24.9225,9.9,2019,January,14,Monday,12,Afternoon,High
153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.54,2019-03-01,15:32:00,Ewallet,299.56,4.76,14.978,4.2,2019,March,1,Friday,15,Afternoon,Medium
662-72-2873,A,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,214.94,2019-01-06,13:58:00,Ewallet,204.7,4.76,10.235,9.9,2019,January,6,Sunday,13,Afternoon,Medium
525-88-7307,B,Mandalay,Member,Male,Sports and travel,75.82,1,3.791,79.61,2019-01-31,13:19:00,Cash,75.82,4.76,3.791,5.8,2019,January,31,Thursday,13,Afternoon,Low
689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.65,2019-03-11,13:37:00,Cash,280.62,4.76,14.031,6.0,2019,March,11,Monday,13,Afternoon,Medium
725-56-0833,A,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,2019-02-20,16:49:00,Credit card,323.2,4.76,16.16,10.0,2019,February,20,Wednesday,16,Afternoon,Medium
394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.3315,510.96,2019-01-27,14:55:00,Ewallet,486.63,4.76,24.3315,9.5,2019,January,27,Sunday,14,Afternoon,High
596-42-3999,B,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.92,2019-03-10,14:04:00,Credit card,127.54,4.76,6.377,6.6,2019,March,10,Sunday,14,Afternoon,Low
541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.072,253.51,2019-02-15,12:31:00,Cash,241.44,4.76,12.072,8.1,2019,February,15,Friday,12,Afternoon,Medium
173-82-9529,B,Mandalay,Normal,Female,Fashion accessories,37.95,10,18.975,398.48,2019-01-26,14:51:00,Cash,379.5,4.76,18.975,9.7,2019,January,26,Saturday,14,Afternoon,Medium
563-36-9814,A,Yangon,Member,Male,Electronic accessories,76.82,1,3.841,80.66,2019-02-13,18:27:00,Ewallet,76.82,4.76,3.841,7.2,2019,February,13,Wednesday,18,Evening,Low
308-47-4913,A,Yangon,Member,Female,Sports and travel,52.26,10,26.13,548.73,2019-03-09,12:45:00,Credit card,522.6,4.76,26.13,6.2,2019,March,9,Saturday,12,Afternoon,High
885-17-6250,A,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,83.73,2019-03-06,10:36:00,Ewallet,79.74,4.76,3.987,7.3,2019,March,6,Wednesday,10,Morning,Low
726-27-2396,A,Yangon,Normal,Female,Health and beauty,77.5,5,19.375,406.88,2019-01-24,20:36:00,Ewallet,387.5,4.76,19.375,4.3,2019,January,24,Thursday,20,Evening,Medium
316-01-3952,A,Yangon,Normal,Female,Food and beverages,54.27,5,13.5675,284.92,2019-03-13,14:16:00,Ewallet,271.35,4.76,13.5675,4.6,2019,March,13,Wednesday,14,Afternoon,Medium
760-54-1821,B,Mandalay,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.43,2019-03-15,10:26:00,Cash,122.31,4.76,6.1155,5.8,2019,March,15,Friday,10,Morning,Low
793-10-3222,B,Mandalay,Member,Female,Health and beauty,41.06,6,12.318,258.68,2019-03-05,13:30:00,Credit card,246.36,4.76,12.318,8.3,2019,March,5,Tuesday,13,Afternoon,Medium
346-12-3257,B,Mandalay,Member,Male,Electronic accessories,19.24,9,8.658,181.82,2019-03-04,16:28:00,Cash,173.16,4.76,8.658,8.0,2019,March,4,Monday,16,Afternoon,Low
110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.829,248.41,2019-03-25,20:18:00,Credit card,236.58,4.76,11.829,9.4,2019,March,25,Monday,20,Evening,Medium
651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.244,194.12,2019-03-12,20:04:00,Credit card,184.88,4.76,9.244,6.2,2019,March,12,Tuesday,20,Evening,Low
236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.699,14.68,2019-02-04,13:38:00,Ewallet,13.98,4.76,0.699,9.8,2019,February,4,Monday,13,Afternoon,Low
831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,39.75,5,9.9375,208.69,2019-02-22,10:43:00,Ewallet,198.75,4.76,9.9375,9.6,2019,February,22,Friday,10,Morning,Medium
587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.2265,718.76,2019-02-16,17:30:00,Ewallet,684.53,4.76,34.2265,4.9,2019,February,16,Saturday,17,Afternoon,High
882-40-4577,A,Yangon,Member,Male,Sports and travel,67.26,4,13.452,282.49,2019-01-19,15:28:00,Credit card,269.04,4.76,13.452,8.0,2019,January,19,Saturday,15,Afternoon,Medium
732-67-5346,A,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,72.4,2019-01-11,19:07:00,Credit card,68.95,4.76,3.4475,7.8,2019,January,11,Friday,19,Evening,Low
725-32-9708,B,Mandalay,Member,Female,Fashion accessories,68.71,4,13.742,288.58,2019-01-04,19:01:00,Cash,274.84,4.76,13.742,4.1,2019,January,4,Friday,19,Evening,Medium
256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.306,237.43,2019-03-04,19:48:00,Ewallet,226.12,4.76,11.306,5.5,2019,March,4,Monday,19,Evening,Medium
372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.955,125.06,2019-01-28,19:24:00,Ewallet,119.1,4.76,5.955,5.4,2019,January,28,Monday,19,Evening,Low
244-08-0162,B,Mandalay,Normal,Female,Health and beauty,34.21,10,17.105,359.2,2019-01-02,13:00:00,Cash,342.1,4.76,17.105,5.1,2019,January,2,Wednesday,13,Afternoon,Medium
569-71-4390,B,Mandalay,Normal,Male,Sports and travel,21.87,2,2.187,45.93,2019-01-25,14:29:00,Ewallet,43.74,4.76,2.187,6.9,2019,January,25,Friday,14,Afternoon,Low
132-23-6451,A,Yangon,Member,Male,Health and beauty,20.97,5,5.2425,110.09,2019-01-04,13:21:00,Cash,104.85,4.76,5.2425,7.8,2019,January,4,Friday,13,Afternoon,Low
696-90-2548,A,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.4,2019-03-10,18:55:00,Ewallet,77.52,4.76,3.876,6.6,2019,March,10,Sunday,18,Evening,Low
